Orden,Nombre,Freq1,Freq2
13123,DANIELA FLORINA,45 ,"35,8"
13124,DANIELA GEORGIANA,45 ,"27,5"
13125,DANNA VALERIA,45 ,"10,4"
13126,DEISY CAROLINA,45 ,"30,5"
13127,DESIRE MARIA,45 ,"30,7"
13128,DIANA NICOLETA,45 ,"23,9"
13129,DIEGUINA,45 ,"62,3"
13130,DIENEBA,45 ,"23,7"
13131,DORA ELIZABETH,45 ,"44,4"
13132,DUNE,45 ,"12,1"
13133,ELENA EUGENIA,45 ,"50,6"
13134,ELENA GLORIA,45 ,"53,9"
13135,ELENA JULIA,45 ,"50,5"
13136,ELIANY,45 ,"23,2"
13137,ELISA ANTONIA,45 ,"53,4"
13138,ELISO,45 ,"45,3"
13139,ELIZABETA,45 ,"34,5"
13140,ELSA PILAR,45 ,"47,9"
13141,ELVIRA ANGELES,45 ,"59,6"
13142,EMILY ELIZABETH,45 ,"21,3"
13143,EMILY LOUISE,45 ,"25,2"
13144,ENDURANCE,45 ,"30,3"
13145,ERIKA LUCIA,45 ,"22,0"
13146,ESTHER ALICIA,45 ,"49,2"
13147,ESTHER SUSANA,45 ,"48,1"
13148,EVA IRENE,45 ,"41,0"
13149,EVA MARTA,45 ,"42,4"
13150,EVA VIRGINIA,45 ,"40,0"
13151,EVITA,45 ,"31,3"
13152,FABIOLA ISABEL,45 ,"33,4"
13153,FANNY PATRICIA,45 ,"46,0"
13154,FENGMEI,45 ,"50,8"
13155,FIDAE,45 ,"8,5"
13156,FRANCISCA AMALIA,45 ,"63,0"
13157,FRANCISCA LAURA,45 ,"52,1"
13158,GEMA ANGELES,45 ,"39,5"
13159,GHEORGHINA,45 ,"48,7"
13160,GLADYS SOCORRO,45 ,"55,2"
13161,GLORIA ESMERALDA,45 ,"47,7"
13162,GLORIA NOEMI,45 ,"45,3"
13163,GRACIELA MARGARITA,45 ,"55,5"
13164,GUILLERMINA MARIA,45 ,"51,5"
13165,GUOYING,45 ,"53,5"
13166,HAIZHU,45 ,"49,1"
13167,HILDA MARGARITA,45 ,"56,4"
13168,HIROMI,45 ,"42,4"
13169,HONGYU,45 ,"40,4"
13170,HOPE,45 ,"26,3"
13171,HUIYING,45 ,"32,1"
13172,IBOLYA,45 ,"47,2"
13173,IDA MARIA,45 ,"50,8"
13174,INDHARA,45 ,"7,0"
13175,INMACULADA JESUS,45 ,"45,6"
13176,IONELA NICOLETA,45 ,"31,2"
13177,IRENE ALEJANDRA,45 ,"25,9"
13178,IRENIA,45 ,"35,5"
13179,ISABEL OLGA,45 ,"58,7"
13180,ISABEL VERONICA,45 ,"38,7"
13181,ISHRAT,45 ,"31,1"
13182,IYANA,45 ,"12,9"
13183,JAVIERA PAZ,45 ,"24,8"
13184,JESSY,45 ,"29,2"
13185,JHENNY,45 ,"32,5"
13186,JIANLING,45 ,"42,1"
13187,JIAXUAN,45 ,"10,5"
13188,JOLANDA,45 ,"49,7"
13189,JONALYN,45 ,"33,5"
13190,JOSEFA LAURA,45 ,"55,1"
13191,JUANA MONTSERRAT,45 ,"57,0"
13192,KADY,45 ,"24,5"
13193,KAREN LISSETH,45 ,"25,1"
13194,KAREN ROCIO,45 ,"29,5"
13195,KAREN YAMILETH,45 ,"30,8"
13196,KAREN YESENIA,45 ,"32,6"
13197,KAROLA,45 ,"37,7"
13198,KATARZYNA JOANNA,45 ,"36,2"
13199,KATHERINE DAYANA,45 ,"23,6"
13200,KELLY ANNE,45 ,"37,5"
13201,KERRY,45 ,"41,6"
13202,LASTENIA,45 ,"60,1"
13203,LAURA DIANA,45 ,"31,7"
13204,LAURA GRACIELA,45 ,"44,5"
13205,LAURA YOLANDA,45 ,"42,2"
13206,LEONOR PILAR,45 ,"52,5"
13207,LEYRE CARMEN,45 ,"9,9"
13208,LIENA,45 ,"25,3"
13209,LIJIE,45 ,"37,4"
13210,LILIAN MERCEDES,45 ,"45,8"
13211,LINGZHEN,45 ,"43,5"
13212,LISA ANNE,45 ,"44,1"
13213,LISBEL,45 ,"33,4"
13214,LIZETH CAROLINA,45 ,"27,2"
13215,LLARINA,45 ,"25,6"
13216,LUCI,45 ,"39,4"
13217,LUJAIN,45 ,"7,0"
13218,LUZ BELLA,45 ,"50,6"
13219,LUZ CRISTINA,45 ,"41,1"
13220,LUZ NANCY,45 ,"51,7"
13221,LUZ NIDIA,45 ,"51,7"
13222,LYRA,45 ,"8,2"
13223,MAISAA,45 ,"11,5"
13224,MAMIA,45 ,"35,2"
13225,MANUELLA,45 ,"16,1"
13226,MARGARET JEAN,45 ,"70,5"
13227,MARIA ANGELES ISABEL,45 ,"65,4"
13228,MARIA ARANTXA,45 ,"43,2"
13229,MARIA AURINA,45 ,"72,0"
13230,MARIA AUXILIO,45 ,"63,4"
13231,MARIA CIELOS,45 ,"52,7"
13232,MARIA ELICIA,45 ,"62,4"
13233,MARIA ERCILIA,45 ,"51,9"
13234,MARIA JOSE PILAR,45 ,"60,8"
13235,MARIA MARAVILLA,45 ,"62,2"
13236,MARIA ODILIA,45 ,"62,1"
13237,MARIA PACITA,45 ,"70,6"
13238,MARIA ROCA,45 ,"58,7"
13239,MARIA TARSILA,45 ,"65,0"
13240,MARIA TRIANA,45 ,"20,5"
13241,MARIA VALDEFUENTES,45 ,"48,2"
13242,MARIANA CLAUDIA,45 ,"37,2"
13243,MARIANA IONELA,45 ,"33,8"
13244,MARIANA LILIANA,45 ,"41,6"
13245,MARIANA MIHAELA,45 ,"38,7"
13246,MARIANA VERONICA,45 ,"39,0"
13247,MARIE CARMEN,45 ,"51,4"
13248,MARIE ROSE,45 ,"60,2"
13249,MARIEA,45 ,"65,0"
13250,MARIELA ALEXANDRA,45 ,"35,6"
13251,MARLENE ISABEL,45 ,"42,9"
13252,MARTA ANGELICA,45 ,"47,9"
13253,MARTA ESTER,45 ,"53,7"
13254,MARTA VIRGINIA,45 ,"44,2"
13255,MATI,45 ,"22,3"
13256,MEDINA,45 ,"40,8"
13257,MEKKA,45 ,"43,1"
13258,MERCEDES ELIZABETH,45 ,"39,3"
13259,MERCEDES GLORIA,45 ,"59,3"
13260,MICAELA SOLEDAD,45 ,"27,4"
13261,MONICA CONCEPCION,45 ,"43,6"
13262,MONICA ESTEFANIA,45 ,"34,2"
13263,NADEGE,45 ,"34,9"
13264,NADIFA,45 ,"36,9"
13265,NANCY MARIBEL,45 ,"41,9"
13266,NARAY,45 ,"9,7"
13267,NASTIA,45 ,"18,9"
13268,NATALIA RAQUEL,45 ,"38,5"
13269,NAYARA PINO,45 ,"15,9"
13270,NEU,45 ,"13,9"
13271,NEUZA,45 ,"49,5"
13272,NICOLA LOUISE,45 ,"43,5"
13273,NICOLETA MADALINA,45 ,"28,2"
13274,NIEVES ESTHER,45 ,"56,3"
13275,NORMA LIZETH,45 ,"37,0"
13276,NURIA ANTONIA,45 ,"44,9"
13277,OFIR,45 ,"53,3"
13278,OLAYA MARIA,45 ,"34,1"
13279,OLGA INMACULADA,45 ,"50,5"
13280,OUISAL,45 ,"14,8"
13281,PATRICIA ROSA,45 ,"42,6"
13282,PAULA TATIANA,45 ,"26,3"
13283,PILAR ANDREA,45 ,"50,3"
13284,PILAR CONSUELO,45 ,"60,3"
13285,PILAR MILAGROS,45 ,"60,2"
13286,RACHEL ANN,45 ,"40,1"
13287,RAHIL,45 ,"9,5"
13288,RALUCA ALEXANDRA,45 ,"23,3"
13289,RAMONA IOANA,45 ,"34,7"
13290,RAQUEL ESPERANZA,45 ,"46,4"
13291,RAWDA,45 ,"11,2"
13292,RAYAN,45 ,"15,0"
13293,RENA,45 ,"45,8"
13294,RENU,45 ,"43,2"
13295,RITA ALEXANDRA,45 ,"35,5"
13296,ROBERTA MARIA,45 ,"28,5"
13297,ROMINA VANESA,45 ,"37,0"
13298,ROSA AURA,45 ,"54,1"
13299,ROSA SOLEDAD,45 ,"53,9"
13300,ROSARIO PINO,45 ,"52,8"
13301,ROSARIO SOLEDAD,45 ,"51,8"
13302,ROSEMARY ANN,45 ,"69,1"
13303,ROXANA ISABEL,45 ,"37,4"
13304,RUFINA MARIA,45 ,"56,5"
13305,RUTH ALEJANDRA,45 ,"32,5"
13306,RUTH CAROLINA,45 ,"31,7"
13307,SAEEDA,45 ,"43,1"
13308,SAFINA,45 ,"28,7"
13309,SALMA MARIA,45 ,"16,1"
13310,SARAHY,45 ,"24,3"
13311,SELLAMIA,45 ,"44,8"
13312,SHAINA,45 ,"14,8"
13313,SHAOFEN,45 ,"45,9"
13314,SHEENA,45 ,"42,5"
13315,SHEILA PINO,45 ,"20,7"
13316,SHUANGWEI,45 ,"37,1"
13317,SIBILA,45 ,"24,9"
13318,SILVIA ESTELA,45 ,"53,1"
13319,SILVIA REGINA,45 ,"48,3"
13320,SOLOMIIA,45 ,"16,8"
13321,SOLVEIG,45 ,"60,4"
13322,SONIA ELVIRA,45 ,"49,2"
13323,SONIA LILIANA,45 ,"47,9"
13324,STHEFANY,45 ,"22,2"
13325,SUMIA,45 ,"22,8"
13326,SUMMER,45 ,"9,6"
13327,SUSANA LUISA,45 ,"49,2"
13328,TALA,45 ,"19,6"
13329,TERESA PATRICIA,45 ,"41,7"
13330,TIDA,45 ,"20,6"
13331,TRACEY ANNE,45 ,"53,4"
13332,URGELL,45 ,"14,3"
13333,VALQUIRIA,45 ,"40,2"
13334,VERONICA ALICIA,45 ,"41,9"
13335,VERONICA LOURDES,45 ,"42,7"
13336,VERONICA MARCELA,45 ,"43,0"
13337,VERONICA SUSANA,45 ,"40,1"
13338,VICENTINA,45 ,"71,8"
13339,VIRGINIA ESTHER,45 ,"43,3"
13340,WENLI,45 ,"38,3"
13341,WIESLAWA,45 ,"57,5"
13342,XIAOLIN,45 ,"33,7"
13343,XIAOYUE,45 ,"37,1"
13344,YANYUN,45 ,"38,7"
13345,YENNI,45 ,"38,9"
13346,YESSENIA ELIZABETH,45 ,"31,4"
13347,YILI,45 ,"34,7"
13348,YITONG,45 ,"12,5"
13349,YOKASTA,45 ,"36,7"
13350,YOLANDA ANA,45 ,"48,0"
13351,YOLANDA PINO,45 ,"43,9"
13352,YRMA,45 ,"51,9"
13353,ZORAIMA,45 ,"32,9"
13354,ABEER,44 ,"30,5"
13355,ADITA,44 ,"66,2"
13356,AICHATOU,44 ,"20,8"
13357,AINARA LUCIA,44 ,"8,5"
13358,AITANA SOFIA,44 ,"7,1"
13359,ALEJANDRA LORENA,44 ,"33,5"
13360,ALEXANDRA ESTEFANIA,44 ,"23,2"
13361,ALEXANDRA MARIBEL,44 ,"38,6"
13362,ALIENA,44 ,"11,4"
13363,ALISSON NICOLE,44 ,"17,0"
13364,ALMA IRIS,44 ,"40,7"
13365,ALMA PATRICIA,44 ,"39,0"
13366,ALMA ROCIO,44 ,"20,6"
13367,AMALIA BEATRIZ,44 ,"46,1"
13368,AMPARO LUCIA,44 ,"52,5"
13369,ANA CANDIDA,44 ,"53,7"
13370,ANAYARA,44 ,"15,5"
13371,ANDREA CARLA,44 ,"31,7"
13372,ANDREEA COSMINA,44 ,"24,9"
13373,ANGELA JULIA,44 ,"57,1"
13374,ANGELES MILAGROS,44 ,"50,5"
13375,ANGIE VALENTINA,44 ,"17,0"
13376,ANNA KARINA,44 ,"34,6"
13377,ANTONELLA VALENTINA,44 ,"7,5"
13378,ARIANA ELENA,44 ,"7,2"
13379,ARMINDA MARIA,44 ,"43,7"
13380,ASENSIA,44 ,"68,8"
13381,ASHLEY MARIA,44 ,"8,0"
13382,ASHLEY VALENTINA,44 ,"7,8"
13383,ASSMAA,44 ,"30,8"
13384,ASUNCION TERESA,44 ,"64,1"
13385,ATTENYA,44 ,"14,0"
13386,AVELINA MARIA,44 ,"59,3"
13387,BARBARA JEAN,44 ,"70,9"
13388,BARBARA ROSA,44 ,"52,2"
13389,BEATRIZ ROSA,44 ,"49,2"
13390,BELLA PILAR,44 ,"47,2"
13391,BIANCA VALENTINA,44 ,"10,1"
13392,BLANCA DOLORES,44 ,"51,6"
13393,BRIGITTE MARIA,44 ,"57,0"
13394,BRUNELLA,44 ,"29,5"
13395,CANTIA,44 ,"16,0"
13396,CARMEN ALINA,44 ,"37,9"
13397,CARMEN MARIBEL,44 ,"43,7"
13398,CARMEN RUTH,44 ,"45,1"
13399,CARMINDA,44 ,"55,5"
13400,CASSIA,44 ,"33,1"
13401,CATALINA JUANA,44 ,"59,0"
13402,CATHAYSA PINO,44 ,"28,5"
13403,CATHY,44 ,"40,8"
13404,CENEIDA,44 ,"53,8"
13405,CESCA,44 ,"12,8"
13406,CHENCHEN,44 ,"19,6"
13407,CHOMICHA,44 ,"45,3"
13408,CLAUDIA GRACIELA,44 ,"47,2"
13409,CLAUDIA IRENE,44 ,"36,9"
13410,CLAUDIA MANUELA,44 ,"28,6"
13411,CLAUDIA SOLEDAD,44 ,"36,0"
13412,CRISTINA ASUNCION,44 ,"41,6"
13413,CRISTINA JOSE,44 ,"45,6"
13414,DADO,44 ,"26,4"
13415,DANIELA ROXANA,44 ,"32,0"
13416,DANIELA STEFANIA,44 ,"21,6"
13417,DARA MARIA,44 ,"29,3"
13418,DAVINIA PINO,44 ,"32,2"
13419,DAYLA,44 ,"7,8"
13420,DIENABOU,44 ,"26,2"
13421,DJENEBOU,44 ,"24,3"
13422,DOLORES ELENA,44 ,"59,8"
13423,DORADIA,44 ,"76,2"
13424,DORIS ISABEL,44 ,"43,3"
13425,ELENA ELIZABETH,44 ,"37,8"
13426,ELIDE,44 ,"44,5"
13427,ELISABETE MARIA,44 ,"43,9"
13428,ELIZABETH MARGARET,44 ,"61,9"
13429,ELSA VICTORIA,44 ,"50,9"
13430,ELSIRA,44 ,"69,5"
13431,ELVIRA MERCEDES,44 ,"56,3"
13432,ENCARNACION ROSARIO,44 ,"55,0"
13433,ERIKA DAYANA,44 ,"24,3"
13434,ERIKA ROCIO,44 ,"31,2"
13435,ESRA,44 ,"22,6"
13436,EVA VANESSA,44 ,"39,4"
13437,EVANGELINA MARIA,44 ,"54,3"
13438,EVELIA MARIA,44 ,"45,8"
13439,FABIOLA ANDREA,44 ,"30,7"
13440,FARIA,44 ,"22,9"
13441,FATIM,44 ,"27,3"
13442,FATIMA BELEN,44 ,"32,7"
13443,FATIMAZAHRA,44 ,"18,8"
13444,FERNANDA CAROLINA,44 ,"26,6"
13445,FERNANDA GABRIELA,44 ,"31,1"
13446,FLOR ELENA,44 ,"49,4"
13447,GLADYS SUSANA,44 ,"56,0"
13448,GLORIA JOSEFINA,44 ,"57,0"
13449,GLORIA LUISA,44 ,"54,9"
13450,GRACILIANA,44 ,"73,6"
13451,HAIQIN,44 ,"43,8"
13452,HEDWIG,44 ,"70,2"
13453,HERMERINDA,44 ,"72,5"
13454,HERMOGENES,44 ,"79,5"
13455,HILDA CARMEN,44 ,"59,2"
13456,HILDA MARINA,44 ,"51,1"
13457,HORIYA,44 ,"30,6"
13458,ILMA,44 ,"45,5"
13459,INMACULADA CRISTINA,44 ,"43,1"
13460,INMACULADA ENCARNACION,44 ,"45,9"
13461,INOCENCIA MARIA,44 ,"57,2"
13462,IOANA NICOLETA,44 ,"32,9"
13463,IOANA SIMONA,44 ,"36,9"
13464,IONELA ADRIANA,44 ,"31,1"
13465,IRENE MAR,44 ,"29,4"
13466,ISABELLA CRISTINA,44 ,"14,7"
13467,IVANILDA,44 ,"41,7"
13468,IZEIA,44 ,"9,4"
13469,JARMILA,44 ,"47,1"
13470,JASBIR,44 ,"43,1"
13471,JEMMA,44 ,"45,3"
13472,JHOVANA,44 ,"33,6"
13473,JIA QI,44 ,"8,9"
13474,JOAN MARGARET,44 ,"75,7"
13475,JOSEFA PURIFICACION,44 ,"67,8"
13476,JUANA EVA,44 ,"51,3"
13477,JULIA MAGDALENA,44 ,"44,0"
13478,JULIA MARTA,44 ,"42,6"
13479,JULIA MONTSERRAT,44 ,"47,0"
13480,KALTOUMA,44 ,"44,8"
13481,KAREN YESSENIA,44 ,"30,6"
13482,KARINA PATRICIA,44 ,"38,9"
13483,KATARZYNA BARBARA,44 ,"39,8"
13484,KATHERINE LISBETH,44 ,"24,3"
13485,KATHERINE PAMELA,44 ,"26,5"
13486,KELLY ANN,44 ,"39,5"
13487,KINE,44 ,"25,2"
13488,KRYSTEL,44 ,"26,4"
13489,KSENIJA,44 ,"33,3"
13490,KYOKO,44 ,"44,8"
13491,LAURA AMELIA,44 ,"39,9"
13492,LAURA EVA,44 ,"35,8"
13493,LAURA ISABELLA,44 ,"13,7"
13494,LAURA JUDITH,44 ,"37,8"
13495,LIDA MARIA,44 ,"46,2"
13496,LIDIA BELEN,44 ,"37,0"
13497,LIDIA ELIZABETH,44 ,"41,5"
13498,LIDIA INES,44 ,"48,5"
13499,LIEN,44 ,"31,8"
13500,LILIANA ALEXANDRA,44 ,"33,8"
13501,LINDA JOYCE,44 ,"68,4"
13502,LIQING,44 ,"40,0"
13503,LITA,44 ,"53,1"
13504,LIZ FABIOLA,44 ,"26,5"
13505,LORENA LUCIA,44 ,"32,3"
13506,LUCIA CATALINA,44 ,"38,3"
13507,LUDMILLA,44 ,"38,5"
13508,LUISA BELEN,44 ,"43,2"
13509,LUISA INES,44 ,"55,5"
13510,LUIZA MARIA,44 ,"28,3"
13511,LUXI,44 ,"15,4"
13512,LUZ ESTRELLA,44 ,"45,1"
13513,LUZ TERESA,44 ,"57,2"
13514,LYDIE,44 ,"46,6"
13515,LYNETTE,44 ,"32,7"
13516,MAGELA,44 ,"37,8"
13517,MAHSA,44 ,"31,4"
13518,MAIANE,44 ,"13,2"
13519,MAILA,44 ,"25,0"
13520,MARGARITA EMILIA,44 ,"60,0"
13521,MARGARITA RAQUEL,44 ,"54,4"
13522,MARGIE,44 ,"42,5"
13523,MARIA ANXOS,44 ,"52,2"
13524,MARIA BERNARDITA,44 ,"56,7"
13525,MARIA BUSTAR,44 ,"59,5"
13526,MARIA CARMEN LOURDES,44 ,"63,3"
13527,MARIA CARRASCA,44 ,"61,2"
13528,MARIA CRIPTANA,44 ,"56,8"
13529,MARIA ELECTRA,44 ,"68,0"
13530,MARIA IDALINA,44 ,"58,1"
13531,MARIA JESUS PILAR,44 ,"68,1"
13532,MARIA LAURENTINA,44 ,"65,6"
13533,MARIA PILAR BEGOÑA,44 ,"67,7"
13534,MARIA PILAR CONCEPCION,44 ,"66,9"
13535,MARIA ROSA PILAR,44 ,"71,6"
13536,MARIA SOLEDAT,44 ,"57,4"
13537,MARIA SOTERRAÑA,44 ,"64,6"
13538,MARIA VALVERDE,44 ,"52,7"
13539,MARIFLOR,44 ,"59,3"
13540,MARIYA GEORGIEVA,44 ,"45,0"
13541,MARLIN,44 ,"36,0"
13542,MARTA CATALINA,44 ,"42,3"
13543,MARTA ESTELA,44 ,"50,8"
13544,MARTHA ALEJANDRA,44 ,"34,8"
13545,MARY ALEJANDRA,44 ,"27,6"
13546,MARY ESTHER,44 ,"44,3"
13547,MAULE,44 ,"5,3"
13548,MAYRA CARMEN,44 ,"43,7"
13549,MAYRA CRISTINA,44 ,"36,4"
13550,MELIZA,44 ,"27,5"
13551,MIHAELA IOANA,44 ,"31,5"
13552,MILDA,44 ,"38,7"
13553,MINATA,44 ,"28,6"
13554,MIRIAM INMACULADA,44 ,"34,8"
13555,MIRIAM VICTORIA,44 ,"35,8"
13556,MONICA MARTA,44 ,"48,4"
13557,MONICA PAULA,44 ,"39,5"
13558,MONICA PAULINA,44 ,"40,0"
13559,NAAMA,44 ,"31,3"
13560,NADZEYA,44 ,"43,3"
13561,NANCY GABRIELA,44 ,"33,9"
13562,NANCY GUADALUPE,44 ,"45,6"
13563,NANULI,44 ,"61,2"
13564,NATIVIDAD ANGELES,44 ,"59,1"
13565,NAYOMI,44 ,"19,7"
13566,NEIRA,44 ,"23,6"
13567,NIRIA,44 ,"30,7"
13568,NOELIA ANGELES,44 ,"34,8"
13569,NOELIA VICTORIA,44 ,"26,4"
13570,NORMA ALEXANDRA,44 ,"37,4"
13571,NURIA ALEJANDRA,44 ,"18,5"
13572,OLGA BELEN,44 ,"46,2"
13573,PALOMA ANGELES,44 ,"49,4"
13574,PAOLA VICTORIA,44 ,"22,8"
13575,PARAMJEET,44 ,"41,4"
13576,PARASCA,44 ,"42,7"
13577,PATRICIA CLAUDIA,44 ,"42,5"
13578,PATRICIA LUISA,44 ,"39,9"
13579,PETRA PILAR,44 ,"69,2"
13580,PILAR RAQUEL,44 ,"53,9"
13581,PURA MARIA,44 ,"59,8"
13582,QIAOLING,44 ,"38,1"
13583,RAQUEL ALICIA,44 ,"54,4"
13584,RAQUEL JESUS,44 ,"40,4"
13585,REGINA CARMEN,44 ,"52,5"
13586,REGULA,44 ,"75,4"
13587,RITA ROSARIO,44 ,"53,8"
13588,ROSA ELBA,44 ,"51,6"
13589,ROSSANA MARIA,44 ,"42,1"
13590,RUTH CECILIA,44 ,"48,1"
13591,SALINA,44 ,"29,8"
13592,SANDRA ESPERANZA,44 ,"41,8"
13593,SARAH VICTORIA,44 ,"20,3"
13594,SAUSAN,44 ,"26,9"
13595,SHANNON,44 ,"17,3"
13596,SHIYI,44 ,"18,2"
13597,SHUYAN,44 ,"33,3"
13598,SILVINA MARIA,44 ,"50,1"
13599,SIMEONA,44 ,"61,5"
13600,SIMONA CRISTINA,44 ,"38,6"
13601,SIOBHAN,44 ,"39,1"
13602,SONIA FRANCISCA,44 ,"44,8"
13603,SURYA,44 ,"14,6"
13604,TANIA ESTHER,44 ,"32,8"
13605,TANIA GABRIELA,44 ,"28,3"
13606,TASNIME,44 ,"6,2"
13607,TERESA CECILIA,44 ,"49,9"
13608,TERESA MARINA,44 ,"50,6"
13609,TFARAH,44 ,"25,5"
13610,TLEITMAS,44 ,"67,2"
13611,TRINIDAD ANGELES,44 ,"57,7"
13612,VANESSA BEATRIZ,44 ,"30,9"
13613,VANESSA PATRICIA,44 ,"35,8"
13614,VANESSA PINO,44 ,"36,4"
13615,VERISIMA,44 ,"69,5"
13616,VERONICA DOLORES,44 ,"42,7"
13617,VERONICA ESTEFANIA,44 ,"29,4"
13618,VERONICA LILIANA,44 ,"41,7"
13619,VICTORIA ANTONIA,44 ,"51,3"
13620,VICTORY,44 ,"13,3"
13621,VIENA,44 ,"28,4"
13622,VIERA,44 ,"44,5"
13623,VILMA ESPERANZA,44 ,"51,2"
13624,VIRGINIA CAROLINA,44 ,"38,1"
13625,VIVIAN ANDREA,44 ,"28,1"
13626,VIVIANA RAQUEL,44 ,"36,5"
13627,WANTING,44 ,"15,1"
13628,WINNIE,44 ,"42,1"
13629,XIAOLEI,44 ,"35,0"
13630,XIMENA ELIZABETH,44 ,"35,7"
13631,XINYA,44 ,"11,0"
13632,XIOMARA ELIZABETH,44 ,"32,8"
13633,XUFEN,44 ,"43,8"
13634,YAHIMA,44 ,"34,0"
13635,YANFEN,44 ,"42,0"
13636,YAPING,44 ,"39,1"
13637,YEKATERINA,44 ,"27,2"
13638,YIRU,44 ,"17,3"
13639,YOANA MARIA,44 ,"35,5"
13640,YOSHIKO,44 ,"57,1"
13641,ZAIDA CARMEN,44 ,"30,0"
13642,ZARA MARIA,44 ,"29,5"
13643,ZHENG,44 ,"37,7"
13644,ZHU,44 ,"37,6"
13645,ADELA JOSEFA,43 ,"63,2"
13646,AGATA MARIA,43 ,"39,0"
13647,AGUEDA CARMEN,43 ,"49,2"
13648,AIHONG,43 ,"50,1"
